order_id,order_datetime,store,item_name,quantity,unit_price,payment_method,status,customer_rating
10187,2026/06/21,Kochiyo Central Kitchen,Tonkotsu Ramen,2,"¥1,324",Cash,cancelled,N/A
10299,07/04/2026 09:46 PM,Kochiyo Halal - Edogawa ,mango  lassi,2,¥573,LINE Pay,delivered,4
10309,"Jul 05, 2026 12:57",Kochiyo Halal Multi Cuisine - Edogawa,Chicken  Karaage,1,1215.00,,Cancelled,3
10518,29/07/2026 18:02,Kochiyo Central Kitchen,Miso Soup,2,¥200,Cash,Cancelled,4.5
10125,06/14/2026 11:05 AM,Kochiyo Halal - Edogawa ,Falafel Wrap,3,890,Cash,delivered,N/A
10431,"Jul 19, 2026 21:48",Kochiyo Central Kitchen,Gyoza (6pcs),1,¥533,PayPay,Refunded,5.0
10196,22/06/2026 11:13,Kochiyo Central Kitchen,salmon sushi set,1,"¥1,515",cash ,DELIVERED,3
10527,2026-07-30 20:09,Kochiyo Halal - Edogawa ,green tea,2,224.00,credit card,Refunded,4.5
10022,2026/06/02,Kochiyo Halal - Edogawa ,katsu curry rice,3,1119.00,LINE Pay,cancelled,5
10528,30/07/2026 11:39,Kochiyo Central Kitchen,Katsu  Curry  Rice,3,1360.00,Cash,DELIVERED,N/A
10303,07/05/2026 11:57 AM,Kochiyo Halal - Edogawa ,Chicken  Karaage,1,¥1093,paypay,Delivered ,4.5
10243,27/06/2026 12:57,Kochiyo Halal - Edogawa ,tempura set ,1,¥1439,credit card,DELIVERED,4
10360,12/07/2026 21:09,Kochiyo Halal Multi Cuisine - Edogawa,Tempura  Set,1,1325,,Delivered,3
10080,2026-06-08 19:19,Kochiyo Halal - Edogawa ,chicken karaage,1,812.00,paypay,Refunded,5
10122,06/13/2026 07:10 PM,Kochiyo Halal Multi Cuisine - Edogawa,Beef Curry Udon,2,¥1293,credit card,delivered,
10036,06/04/2026 03:15 PM,Kochiyo Central Kitchen,falafel wrap ,2,¥945,,DELIVERED,5
10052,06/06/2026 21:53,Kochiyo Halal Multi Cuisine - Edogawa,Chicken Biryani,1,1382,Credit Card,Refunded,4
10366,13/07/2026 13:34,Kochiyo Halal Multi Cuisine - Edogawa,Salmon Sushi Set,,¥1505,Credit Card,Delivered,N/A
10411,17/07/2026 12:48,Kochiyo Central Kitchen,falafel wrap ,2,¥1287,,Delivered,3
10413,07/18/2026 05:39 PM,Kochiyo Halal Multi Cuisine - Edogawa,miso soup,3,¥200,Credit Card,cancelled,4
10312,2026/07/06,Kochiyo Halal Multi Cuisine - Edogawa,CHICKEN KARAAGE BOX,2,¥1142,credit card,Delivered ,N/A
10432,2026-07-20 21:36,Kochiyo Halal - Edogawa ,falafel wrap ,2,901.00,,Refunded,5
10099,"Jun 10, 2026 13:39",Kochiyo Halal - Edogawa ,Tempura Set,3,1182,Credit Card,Refunded,3
10284,2026-07-02 12:28,Kochiyo Halal Multi Cuisine - Edogawa,mango  lassi,3,611,PayPay,Refunded,
10283,02/07/2026 21:52,Kochiyo Halal - Edogawa ,Gyoza 6pcs,2,¥678,paypay,Delivered ,4
10383,2026/07/15,Kochiyo Halal - Edogawa ,salmon sushi set,3,1737,credit card,Delivered ,N/A
10192,06/22/2026 06:16 PM,Kochiyo Halal Multi Cuisine - Edogawa,katsu curry rice,2,1059,Cash,cancelled,
10213,24/06/2026 19:18,Kochiyo Central Kitchen,chicken karaage,1,¥706,Cash,cancelled,3
10163,"Jun 19, 2026 12:25",Kochiyo Halal Multi Cuisine - Edogawa,Gyoza 6pcs,1,756.00,cash ,cancelled,5
10012,01/06/2026 11:04,Kochiyo Halal - Edogawa ,Tonkotsu Ramen,1,1299,cash ,Delivered,
10187,06/21/2026 12:45 PM,Kochiyo Central Kitchen,Chicken Karaage,2,707.00,PayPay,Cancelled,
10149,2026/06/17,Kochiyo Halal - Edogawa ,Salmon Sushi Set,1,1768.00,paypay,Delivered ,
10459,2026/07/23,Kochiyo Halal - Edogawa ,mango  lassi,1,¥658,,delivered,4
10521,"Jul 29, 2026 13:16",Kochiyo Central Kitchen,Mango Lassi,2,588,cash ,DELIVERED,5.0
10102,2026-06-11 11:27,Kochiyo Halal - Edogawa ,Mango Lassi,1,598.00,paypay,cancelled,3
10498,2026/07/27,Kochiyo Central Kitchen,Falafel Wrap,2,1005,paypay,Delivered,4.5
10359,2026/07/12,Kochiyo Central Kitchen,Salmon  Sushi Set,2,1685.00,Credit Card,cancelled,5
10010,01/06/2026 11:34,Kochiyo Central Kitchen,Salmon  Sushi Set,1,1420.00,PayPay,Cancelled,5
10137,06/15/2026 09:54 PM,Kochiyo Halal Multi Cuisine - Edogawa,CHICKEN KARAAGE BOX,1,845,LINE Pay,cancelled,4
10471,2026/07/25,Kochiyo Halal Multi Cuisine - Edogawa,falafel wrap ,2,1187.00,,DELIVERED,4
10069,07/06/2026 19:19,Kochiyo Halal Multi Cuisine - Edogawa,Kochiyo Chicken Biryani,1,¥1465,,Delivered,3
10326,2026-07-07 18:34,Kochiyo Halal - Edogawa ,Salmon  Sushi Set,1,1561.00,cash ,DELIVERED,N/A
10375,14/07/2026 13:37,Kochiyo Halal Multi Cuisine - Edogawa,katsu curry rice,1,1077.00,Cash,Delivered ,N/A
10204,"Jun 23, 2026 12:28",Kochiyo Central Kitchen,Chicken Karaage,1,715.00,,DELIVERED,4.5
10028,"Jun 03, 2026 17:56",Kochiyo Central Kitchen,Gyoza 6pcs,2,525,paypay,Refunded,4.5
10202,2026-06-23 17:09,Kochiyo Halal - Edogawa ,Chicken Karaage,1,¥1052,,DELIVERED,5
10003,01/06/2026 19:02,Kochiyo Halal Multi Cuisine - Edogawa,gyoza(6pc),3,¥403,Cash,Refunded,
10208,06/23/2026 01:35 PM,Kochiyo Halal - Edogawa ,chicken  biryani,1,"¥1,593",Credit Card,Delivered ,5.0
10197,06/22/2026 06:36 PM,Kochiyo Central Kitchen,salmon sushi set,1,¥1779,Credit Card,Cancelled,4
10285,07/03/2026 11:19 AM,Kochiyo Halal Multi Cuisine - Edogawa,Chicken Karaage,2,¥910,Cash,cancelled,N/A
10212,"Jun 24, 2026 20:49",Kochiyo Halal - Edogawa ,edamame ,1,¥492,cash ,cancelled,
10157,19/06/2026 18:40,Kochiyo Halal Multi Cuisine - Edogawa,miso soup,3,200,PayPay,Cancelled,4
10226,25/06/2026 20:04,Kochiyo Central Kitchen,Edamame,2,¥671,Credit Card,cancelled,5.0
10160,06/19/2026 06:03 PM,Kochiyo Halal - Edogawa ,chicken karaage,1,1130,PayPay,Cancelled,4
10179,2026-06-21 12:47,Kochiyo Central Kitchen,Beef Curry Udon,3,955.00,Cash,Delivered,
10031,03/06/2026 19:50,Kochiyo Central Kitchen,Tempura  Set,2,1611.00,,Delivered,
10170,20/06/2026 15:58,Kochiyo Central Kitchen,Beef  Curry  Udon,1,1201.00,,DELIVERED,N/A
10155,2026/06/19,Kochiyo Halal Multi Cuisine - Edogawa,Green Tea,1,200.00,LINE Pay,cancelled,
10072,07/06/2026 21:54,Kochiyo Halal Multi Cuisine - Edogawa,Chicken Biryani,1,"¥1,570",,Delivered,N/A
10186,2026/06/21,Kochiyo Halal - Edogawa ,Chicken  Karaage,1,795.00,LINE Pay,cancelled,5.0
10446,2026-07-22 20:25,Kochiyo Central Kitchen,Falafel Wrap,2,¥790,LINE Pay,Refunded,
10392,16/07/2026 20:02,Kochiyo Central Kitchen,Tonkotsu Ramen,2,¥1135,Credit Card,delivered,
10132,2026-06-15 11:19,Kochiyo Halal Multi Cuisine - Edogawa,Chicken Biryani,2,"¥1,513",Credit Card,Delivered ,
10115,12/06/2026 18:48,Kochiyo Central Kitchen,Edamame,2,393.00,Credit Card,Cancelled,
10135,15/06/2026 17:41,Kochiyo Halal Multi Cuisine - Edogawa,Falafel Wrap,1,934,Cash,Delivered,4.5
10370,13/07/2026 19:03,Kochiyo Halal - Edogawa ,tempura set ,2,"¥1,453",,Refunded,N/A
10208,2026/06/23,Kochiyo Central Kitchen,Edamame,2,¥671,,DELIVERED,3
10303,"Jul 05, 2026 11:57",Kochiyo Halal Multi Cuisine - Edogawa,Beef  Curry  Udon,1,¥1349,credit card,Delivered ,4.5
10330,07/08/2026 12:23 PM,Kochiyo Central Kitchen,Chicken  Karaage,1,1131,,Delivered,4
10240,2026/06/26,Kochiyo Central Kitchen,Miso Soup,1,¥305,credit card,DELIVERED,3
10521,07/29/2026 01:16 PM,Kochiyo Halal Multi Cuisine - Edogawa,Tonkotsu Ramen,1,¥1314,LINE Pay,cancelled,5.0
10166,2026/06/20,Kochiyo Central Kitchen,beef curry udon,2,1140,,Cancelled,N/A
10387,07/16/2026 09:14 PM,Kochiyo Central Kitchen,Chicken Biryani,1,1450.00,paypay,Refunded,5.0
10335,2026/07/09,Kochiyo Central Kitchen,CHICKEN KARAAGE BOX,1,¥945,Cash,Delivered,N/A
,2026/07/16,Kochiyo Halal - Edogawa ,green tea,3,¥571,credit card,Delivered ,3
10079,06/08/2026 08:39 PM,Kochiyo Halal Multi Cuisine - Edogawa,Tonkotsu Ramen,2,¥1212,,Cancelled,5
10085,2026-06-09 17:41,Kochiyo Central Kitchen,mango  lassi,2,¥779,,Refunded,
10198,"Jun 22, 2026 13:23",Kochiyo Halal Multi Cuisine - Edogawa,Gyoza (6pcs),1,662.00,Cash,Cancelled,3
10096,2026/06/10,Kochiyo Halal - Edogawa ,Chicken Karaage,2,¥1029,Cash,DELIVERED,4.5
10078,06/08/2026 11:18 AM,Kochiyo Halal Multi Cuisine - Edogawa,gyoza(6pc),2,¥382,,Delivered ,
10165,"Jun 20, 2026 15:42",Kochiyo Halal Multi Cuisine - Edogawa,mango  lassi,2,554.00,,cancelled,5
,"Jun 08, 2026 20:32",Kochiyo Halal - Edogawa ,Beef  Curry  Udon,2,1215.00,paypay,delivered,N/A
10340,2026/07/09,Kochiyo Halal - Edogawa ,chicken karaage,3,"¥1,066",paypay,delivered,4.5
10289,2026/07/03,Kochiyo Central Kitchen,Kochiyo Chicken Biryani,1,1329.00,,DELIVERED,3
,"Jun 11, 2026 17:15",Kochiyo Central Kitchen,green tea,1,¥200,LINE Pay,Delivered ,N/A
10512,2026/07/28,Kochiyo Halal Multi Cuisine - Edogawa,Salmon  Sushi Set,2,¥1580,credit card,Refunded,N/A
10465,2026/07/24,Kochiyo Central Kitchen,Tonkotsu Ramen,2,¥1126,Cash,Cancelled,5.0
10523,07/30/2026 07:34 PM,Kochiyo Central Kitchen,Beef  Curry  Udon,3,1149.00,credit card,Cancelled,4
10051,2026/06/05,Kochiyo Halal Multi Cuisine - Edogawa,Katsu  Curry  Rice,1,¥1269,,delivered,4
10239,2026/06/26,Kochiyo Halal - Edogawa ,mango  lassi,1,446,paypay,Refunded,5
,07/01/2026 06:57 PM,Kochiyo Halal Multi Cuisine - Edogawa,katsu curry rice,1,1194,Credit Card,Cancelled,4.5
10391,2026/07/16,Kochiyo Halal Multi Cuisine - Edogawa,Katsu  Curry  Rice,1,1283,Credit Card,Cancelled,4.5
10162,"Jun 19, 2026 17:18",Kochiyo Halal - Edogawa ,CHICKEN KARAAGE BOX,1,¥841,credit card,DELIVERED,N/A
10154,06/19/2026 07:37 PM,Kochiyo Central Kitchen,beef curry udon,3,¥991,cash ,DELIVERED,
10496,"Jul 27, 2026 18:10",Kochiyo Halal - Edogawa ,gyoza(6pc),1,608,Cash,Delivered ,4
10156,"Jun 19, 2026 17:55",Kochiyo Halal Multi Cuisine - Edogawa,Tonkotsu  Ramen,1,1180.00,PayPay,Delivered ,4
10105,"Jun 11, 2026 20:25",Kochiyo Halal - Edogawa ,Tonkotsu Ramen,2,1014,Cash,Delivered ,4
10118,12/06/2026 09:32,Kochiyo Halal Multi Cuisine - Edogawa,salmon sushi set,1,"¥1,533",cash ,Delivered ,
10388,"Jul 16, 2026 18:28",Kochiyo Halal Multi Cuisine - Edogawa,tonkotsu ramen ,2,1176.00,paypay,Cancelled,4.5
10053,2026/06/06,Kochiyo Halal Multi Cuisine - Edogawa,Edamame,,485,Cash,delivered,3
10397,07/16/2026 06:08 PM,Kochiyo Central Kitchen,Mango Lassi,3,728.00,Cash,Cancelled,
10527,2026/07/30,Kochiyo Central Kitchen,Beef Curry Udon,2,1253,cash ,Cancelled,4.5
10458,2026-07-23 11:36,Kochiyo Central Kitchen,Beef Curry Udon,1,¥942,cash ,DELIVERED,4
10273,2026/07/01,Kochiyo Halal Multi Cuisine - Edogawa,green tea,1,259,LINE Pay,Cancelled,5
10349,11/07/2026 12:19,Kochiyo Halal Multi Cuisine - Edogawa,tempura set ,2,¥1493,Credit Card,Cancelled,
10477,"Jul 25, 2026 20:17",Kochiyo Halal - Edogawa ,Miso Soup,1,¥329,Cash,Delivered,N/A
10485,2026/07/26,Kochiyo Halal Multi Cuisine - Edogawa,Kochiyo Chicken Biryani,1,¥1394,Credit Card,Delivered,N/A
10428,2026/07/19,Kochiyo Central Kitchen,Green Tea,2,200.00,LINE Pay,cancelled,4.5
10046,2026/06/05,Kochiyo Halal Multi Cuisine - Edogawa,Falafel Wrap,1,"¥1,091",,delivered,
10154,06/19/2026 07:37 PM,Kochiyo Halal - Edogawa ,Miso  Soup,1,200.00,PayPay,Refunded,N/A
10341,07/09/2026 03:02 PM,Kochiyo Halal - Edogawa ,green tea,1,250.00,PayPay,cancelled,
10214,2026/06/24,Kochiyo Halal - Edogawa ,Chicken  Karaage,1,751.00,paypay,Cancelled,
10387,2026/07/16,Kochiyo Halal Multi Cuisine - Edogawa,green tea,1,¥200,Cash,Cancelled,3
10032,03/06/2026 21:50,Kochiyo Halal Multi Cuisine - Edogawa,chicken  biryani,2,"¥1,280",Cash,cancelled,
10089,06/10/2026 06:10 PM,Kochiyo Halal - Edogawa ,Edamame,2,229.00,Cash,Delivered ,5
10081,"Jun 08, 2026 12:28",Kochiyo Halal - Edogawa ,tonkotsu ramen ,2,¥1042,PayPay,Cancelled,N/A
10250,2026-06-28 12:04,Kochiyo Halal - Edogawa ,Gyoza (6pcs),2,¥617,PayPay,cancelled,3
10237,2026-06-26 20:56,Kochiyo Central Kitchen,tonkotsu ramen ,1,1152,cash ,Cancelled,
10258,06/30/2026 06:32 PM,Kochiyo Halal Multi Cuisine - Edogawa,Green Tea,2,200,Cash,Refunded,
10439,07/20/2026 06:01 PM,Kochiyo Halal Multi Cuisine - Edogawa,Tempura Set,2,1275,,Delivered ,N/A
10003,2026-06-01 19:02,Kochiyo Central Kitchen,Salmon  Sushi Set,3,1582,credit card,delivered,N/A
10247,27/06/2026 13:44,Kochiyo Halal Multi Cuisine - Edogawa,miso soup,,¥257,Credit Card,delivered,4.5
10092,06/10/2026 12:34 PM,Kochiyo Central Kitchen,mango  lassi,3,528,,Cancelled,5.0
10385,15/07/2026 15:20,Kochiyo Halal - Edogawa ,mango  lassi,2,¥766,Credit Card,cancelled,N/A
10429,07/19/2026 01:56 PM,Kochiyo Central Kitchen,CHICKEN KARAAGE BOX,1,1097.00,,Delivered ,4.5
10219,"Jun 24, 2026 13:03",Kochiyo Halal - Edogawa ,Gyoza 6pcs,1,629.00,credit card,DELIVERED,4.5
10317,2026-07-06 19:44,Kochiyo Halal - Edogawa ,Katsu Curry Rice,1,1088,Credit Card,delivered,4.5
10484,07/26/2026 07:49 PM,Kochiyo Halal - Edogawa ,Chicken Biryani,2,"¥1,065",,Refunded,4
10255,2026/06/29,Kochiyo Halal Multi Cuisine - Edogawa,Beef Curry Udon,2,1024,PayPay,Delivered,3
10284,2026-07-02 12:28,Kochiyo Central Kitchen,Miso  Soup,1,¥228,credit card,Delivered,5
,"Jul 10, 2026 21:12",Kochiyo Halal Multi Cuisine - Edogawa,Miso  Soup,1,200,cash ,Delivered ,
10137,15/06/2026 21:54,Kochiyo Halal - Edogawa ,chicken karaage,1,¥1009,,Refunded,N/A
,"Jun 20, 2026 20:12",Kochiyo Halal - Edogawa ,Chicken Biryani,1,¥1214,Credit Card,delivered,N/A
10162,06/19/2026 05:18 PM,Kochiyo Halal - Edogawa ,edamame ,1,348,credit card,Delivered,5
10270,2026-07-01 20:55,Kochiyo Central Kitchen,Katsu Curry Rice,3,1425,cash ,cancelled,5
10132,2026-06-15 11:19,Kochiyo Halal - Edogawa ,chicken karaage,1,902.00,credit card,Delivered,4
10152,06/18/2026 07:19 PM,Kochiyo Halal - Edogawa ,Gyoza 6pcs,1,¥800,LINE Pay,cancelled,4
10326,07/07/2026 18:34,Kochiyo Halal Multi Cuisine - Edogawa,Beef Curry Udon,2,¥1219,,cancelled,
10529,07/30/2026 07:42 PM,Kochiyo Central Kitchen,Mango Lassi,2,595,credit card,Cancelled,5.0
10508,2026/07/28,Kochiyo Halal - Edogawa ,chicken karaage,1,"¥1,024",,Delivered,5.0
10245,2026/06/27,Kochiyo Central Kitchen,Chicken Biryani,2,1121,Credit Card,Delivered,
10467,"Jul 25, 2026 17:45",Kochiyo Halal Multi Cuisine - Edogawa,Salmon Sushi Set,1,¥1581,PayPay,delivered,4
,06/20/2026 08:21 PM,Kochiyo Halal - Edogawa ,Green Tea,1,¥200,Cash,cancelled,N/A
10087,2026/06/09,Kochiyo Central Kitchen,Kochiyo Chicken Biryani,1,¥1515,paypay,Delivered ,
10319,07/07/2026 18:27,Kochiyo Halal - Edogawa ,falafel wrap ,1,946.00,cash ,cancelled,4.5
10249,2026-06-28 18:47,Kochiyo Central Kitchen,Salmon Sushi Set,2,¥1304,,cancelled,N/A
,07/30/2026 07:17 PM,Kochiyo Halal Multi Cuisine - Edogawa,edamame ,1,¥396,Cash,Refunded,4.5
10306,"Jul 05, 2026 12:23",Kochiyo Halal - Edogawa ,Tonkotsu Ramen,1,1368.00,paypay,Refunded,
10203,06/23/2026 01:45 PM,Kochiyo Halal Multi Cuisine - Edogawa,beef curry udon,2,1092,,DELIVERED,4.5
10384,2026-07-15 20:14,Kochiyo Central Kitchen,gyoza(6pc),1,650.00,,delivered,5.0
10126,2026/06/14,Kochiyo Halal Multi Cuisine - Edogawa,chicken karaage,2,1068,Cash,Delivered ,4
10001,2026-06-01 12:47,Kochiyo Halal Multi Cuisine - Edogawa,Beef  Curry  Udon,1,1004,paypay,cancelled,5
10455,23/07/2026 12:13,Kochiyo Halal Multi Cuisine - Edogawa,gyoza(6pc),1,519.00,credit card,delivered,3
10385,2026/07/15,Kochiyo Central Kitchen,Tonkotsu  Ramen,3,1057,Cash,Delivered ,
10311,2026-07-05 18:42,Kochiyo Halal - Edogawa ,mango  lassi,2,575,,DELIVERED,3
10322,2026/07/07,Kochiyo Central Kitchen,beef curry udon,1,1263,,cancelled,4
10412,07/18/2026 03:52 PM,Kochiyo Central Kitchen,Falafel Wrap,1,¥751,,DELIVERED,3
10433,20/07/2026 23:53,Kochiyo Central Kitchen,Edamame,3,269,PayPay,cancelled,5.0
10097,06/10/2026 06:51 PM,Kochiyo Halal Multi Cuisine - Edogawa,Beef Curry Udon,1,1400.00,,Cancelled,3
10325,"Jul 07, 2026 17:02",Kochiyo Halal - Edogawa ,CHICKEN KARAAGE BOX,1,"¥1,240",,cancelled,4.5
10482,"Jul 26, 2026 21:58",Kochiyo Halal - Edogawa ,chicken karaage,1,¥1223,PayPay,Cancelled,4
10222,"Jun 25, 2026 21:52",Kochiyo Halal - Edogawa ,falafel wrap ,1,¥980,LINE Pay,cancelled,
10367,2026/07/13,Kochiyo Halal Multi Cuisine - Edogawa,Salmon Sushi Set,3,"¥1,421",cash ,cancelled,
10055,2026/06/06,Kochiyo Central Kitchen,Tonkotsu Ramen,1,"¥1,162",cash ,Delivered,5.0
10214,06/24/2026 12:52 PM,Kochiyo Central Kitchen,salmon sushi set,3,1640,LINE Pay,Cancelled,4
10443,07/21/2026 09:06 AM,Kochiyo Central Kitchen,Kochiyo Chicken Biryani,2,1442.00,credit card,Cancelled,3
10005,2026-06-01 20:27,Kochiyo Halal - Edogawa ,Salmon Sushi Set,2,1507,Cash,Delivered ,N/A
,"Jul 03, 2026 18:24",Kochiyo Halal - Edogawa ,Miso Soup,3,¥476,,cancelled,4
10152,2026/06/18,Kochiyo Halal - Edogawa ,Katsu  Curry  Rice,1,¥1473,credit card,Cancelled,4
10247,27/06/2026 13:44,Kochiyo Central Kitchen,Katsu Curry Rice,2,1340.00,,Cancelled,N/A
10305,2026/07/05,Kochiyo Central Kitchen,Tonkotsu  Ramen,2,"¥1,319",paypay,Delivered,5.0
10106,06/11/2026 11:38 AM,Kochiyo Halal - Edogawa ,Katsu Curry Rice,2,1378,,cancelled,4
10510,07/28/2026 08:13 PM,Kochiyo Halal Multi Cuisine - Edogawa,Salmon  Sushi Set,1,¥1552,cash ,DELIVERED,4.5
10276,2026-07-02 12:20,Kochiyo Halal - Edogawa ,Tonkotsu  Ramen,1,"¥1,018",cash ,delivered,N/A
10048,2026-06-05 18:58,Kochiyo Halal - Edogawa ,Salmon  Sushi Set,2,1767.00,,Refunded,
,"Jun 10, 2026 21:34",Kochiyo Halal Multi Cuisine - Edogawa,Chicken  Karaage,2,¥981,credit card,cancelled,3
10240,06/26/2026 09:06 PM,Kochiyo Halal - Edogawa ,Beef Curry Udon,2,¥1226,credit card,DELIVERED,N/A
10041,06/04/2026 01:40 PM,Kochiyo Halal Multi Cuisine - Edogawa,Gyoza (6pcs),3,¥764,,Delivered,
10516,07/28/2026 12:54 PM,Kochiyo Halal Multi Cuisine - Edogawa,Katsu  Curry  Rice,1,"¥1,200",cash ,Delivered,4.5
10058,06/06/2026 09:40 PM,Kochiyo Halal Multi Cuisine - Edogawa,Edamame,2,632,credit card,cancelled,5.0
10242,"Jun 26, 2026 13:52",Kochiyo Halal Multi Cuisine - Edogawa,Falafel Wrap,1,"¥1,226",,Cancelled,
10480,2026/07/26,Kochiyo Halal - Edogawa ,Gyoza (6pcs),1,¥562,credit card,Refunded,5
10035,2026/06/04,Kochiyo Central Kitchen,Edamame,3,¥332,credit card,Cancelled,4
10321,2026/07/07,Kochiyo Halal Multi Cuisine - Edogawa,Tempura Set,1,"¥1,515",cash ,Cancelled,4
10481,"Jul 26, 2026 15:01",Kochiyo Central Kitchen,Falafel Wrap,1,1130.00,cash ,cancelled,N/A
10162,06/19/2026 05:18 PM,Kochiyo Halal - Edogawa ,edamame ,1,348,credit card,Delivered,5
10025,2026/06/03,Kochiyo Halal Multi Cuisine - Edogawa,Kochiyo Chicken Biryani,1,1358,LINE Pay,Refunded,N/A
10399,2026-07-16 11:18,Kochiyo Halal - Edogawa ,Chicken Karaage,2,¥714,,Refunded,N/A
10271,2026/07/01,Kochiyo Halal - Edogawa ,Beef Curry Udon,2,1413,Cash,Cancelled,N/A
10047,2026-06-05 20:07,Kochiyo Halal Multi Cuisine - Edogawa,Chicken Karaage,2,¥744,LINE Pay,Cancelled,4
10234,2026-06-26 19:38,Kochiyo Halal Multi Cuisine - Edogawa,Katsu  Curry  Rice,2,¥1188,credit card,Refunded,
10500,2026/07/27,Kochiyo Central Kitchen,Katsu  Curry  Rice,2,1124.00,Cash,Delivered,5.0
10296,2026/07/04,Kochiyo Central Kitchen,Falafel Wrap,1,¥1044,credit card,Refunded,4
10388,2026-07-16 18:28,Kochiyo Central Kitchen,Green Tea,1,¥273,credit card,Refunded,3
10478,2026-07-25 21:58,Kochiyo Halal Multi Cuisine - Edogawa,Miso  Soup,1,449.00,Cash,Delivered ,4.5
10123,06/13/2026 08:44 PM,Kochiyo Halal - Edogawa ,Miso Soup,1,¥630,paypay,Cancelled,5.0
10457,07/23/2026 08:33 PM,Kochiyo Halal - Edogawa ,Kochiyo Chicken Biryani,1,¥1361,,DELIVERED,N/A
10335,2026/07/09,Kochiyo Central Kitchen,CHICKEN KARAAGE BOX,1,¥945,Cash,Delivered,N/A
10030,"Jun 03, 2026 18:30",Kochiyo Halal Multi Cuisine - Edogawa,Edamame,1,¥222,LINE Pay,Cancelled,4
10154,06/19/2026 07:37 PM,Kochiyo Halal - Edogawa ,chicken  biryani,3,1597.00,PayPay,Delivered ,3
10460,2026/07/23,Kochiyo Halal Multi Cuisine - Edogawa,Salmon  Sushi Set,3,¥1454,credit card,DELIVERED,4.5
10066,2026/06/07,Kochiyo Halal - Edogawa ,chicken karaage,2,1069,,cancelled,5
10031,03/06/2026 19:50,Kochiyo Halal Multi Cuisine - Edogawa,mango  lassi,1,¥516,credit card,delivered,5
10424,18/07/2026 12:06,Kochiyo Halal - Edogawa ,Salmon Sushi Set,1,1593,paypay,cancelled,5
10530,30/07/2026 09:20,Kochiyo Halal Multi Cuisine - Edogawa,Kochiyo Chicken Biryani,1,¥1518,paypay,DELIVERED,3
10095,2026/06/10,Kochiyo Halal Multi Cuisine - Edogawa,beef curry udon,1,1174.00,paypay,Delivered ,
10378,"Jul 15, 2026 12:07",Kochiyo Halal Multi Cuisine - Edogawa,Chicken Biryani,3,1220,cash ,Delivered,
10045,04/06/2026 18:39,Kochiyo Central Kitchen,beef curry udon,1,¥999,,Cancelled,3
10482,07/26/2026 09:58 PM,Kochiyo Halal Multi Cuisine - Edogawa,Beef Curry Udon,1,"¥1,175",cash ,delivered,4.5
10280,"Jul 02, 2026 18:47",Kochiyo Halal Multi Cuisine - Edogawa,beef curry udon,1,¥1057,Cash,Cancelled,3
10133,15/06/2026 12:41,Kochiyo Central Kitchen,Salmon  Sushi Set,2,1280.00,PayPay,DELIVERED,
10512,2026-07-28 19:32,Kochiyo Halal Multi Cuisine - Edogawa,Gyoza 6pcs,1,¥594,PayPay,Cancelled,3
10020,"Jun 02, 2026 17:56",Kochiyo Halal - Edogawa ,Tempura  Set,1,1405,,cancelled,N/A
10088,2026/06/09,Kochiyo Halal Multi Cuisine - Edogawa,mango  lassi,2,¥840,,cancelled,
10229,06/25/2026 11:10 AM,Kochiyo Halal - Edogawa ,tonkotsu ramen ,1,1013,,DELIVERED,3
10366,07/13/2026 01:34 PM,Kochiyo Halal Multi Cuisine - Edogawa,Katsu Curry Rice,3,¥961,Credit Card,Refunded,
10472,07/25/2026 05:03 PM,Kochiyo Halal - Edogawa ,Gyoza (6pcs),2,412.00,Credit Card,Cancelled,
10472,2026-07-25 17:03,Kochiyo Halal - Edogawa ,Green Tea,2,387,Credit Card,DELIVERED,4
10460,07/23/2026 07:09 PM,Kochiyo Halal Multi Cuisine - Edogawa,chicken  biryani,1,1274,LINE Pay,Cancelled,5.0
10437,"Jul 20, 2026 11:58",Kochiyo Halal Multi Cuisine - Edogawa,Chicken Karaage,1,"¥1,100",LINE Pay,delivered,5.0
10329,08/07/2026 21:37,Kochiyo Halal - Edogawa ,Katsu  Curry  Rice,3,1451.00,,delivered,4
10351,11/07/2026 17:04,Kochiyo Central Kitchen,falafel wrap ,1,¥928,paypay,delivered,
10092,06/10/2026 12:34 PM,Kochiyo Halal Multi Cuisine - Edogawa,Tonkotsu  Ramen,1,1083.00,credit card,Delivered,5.0
,15/07/2026 13:19,Kochiyo Central Kitchen,Tempura  Set,,¥1557,credit card,Delivered ,5.0
10407,"Jul 17, 2026 13:17",Kochiyo Central Kitchen,Beef  Curry  Udon,1,1003.00,credit card,Delivered,5
10128,2026/06/14,Kochiyo Halal Multi Cuisine - Edogawa,falafel wrap ,2,"¥1,255",LINE Pay,Delivered,
10124,2026/06/13,Kochiyo Central Kitchen,Salmon Sushi Set,1,"¥1,574",PayPay,Delivered ,4.5
10125,"Jun 14, 2026 11:05",Kochiyo Halal - Edogawa ,Beef Curry Udon,1,1300,paypay,Delivered,
10496,2026/07/27,Kochiyo Halal - Edogawa ,Katsu Curry Rice,1,¥1332,Credit Card,Delivered,5
10287,07/03/2026 08:20 PM,Kochiyo Halal - Edogawa ,edamame ,1,¥702,Credit Card,Delivered,N/A
,2026/06/25,Kochiyo Halal - Edogawa ,Katsu  Curry  Rice,1,"¥1,084",paypay,cancelled,
